wait_time_id,log_timestamp,party_size,quoted_wait_minutes,actual_wait_minutes,seated_timestamp,day_of_week,hour_of_day,current_party_count,current_table_occupancy_pct,wait_type
5355,2024-12-04 19:39:00,2,44,32,2024-12-04 20:11:00,2,19,25,83.49,walk_in
5356,2024-12-04 20:58:00,4,38,31,2024-12-04 21:29:00,2,20,25,86.61,walk_in
5357,2024-12-04 20:59:00,4,28,37,2024-12-04 21:36:00,2,20,25,86.48,walk_in
5358,2024-12-04 20:35:00,2,32,37,2024-12-04 21:12:00,2,20,22,76.41,walk_in
5359,2024-12-04 20:03:00,2,41,29,2024-12-04 20:32:00,2,20,23,78.2,walk_in
5360,2024-12-04 20:13:00,4,40,48,2024-12-04 21:01:00,2,20,26,89.28,walk_in
5361,2024-12-04 20:28:00,2,44,55,2024-12-04 21:23:00,2,20,22,75.68,walk_in
5362,2024-12-04 20:07:00,2,27,32,2024-12-04 20:39:00,2,20,22,76.18,walk_in
5363,2024-12-04 20:40:00,1,33,34,2024-12-04 21:14:00,2,20,24,81.93,walk_in
5364,2024-12-04 20:38:00,2,42,57,2024-12-04 21:35:00,2,20,23,78.11,walk_in
5365,2024-12-04 20:46:00,8,35,49,2024-12-04 21:35:00,2,20,22,76.54,walk_in
5366,2024-12-04 21:18:00,3,9,6,2024-12-04 21:24:00,2,21,13,44.32,walk_in
5367,2024-12-04 21:20:00,3,20,17,2024-12-04 21:37:00,2,21,15,51.74,walk_in
5368,2024-12-04 22:32:00,1,27,29,2024-12-04 23:01:00,2,22,15,50.69,walk_in
5369,2024-12-05 10:31:00,6,13,10,2024-12-05 10:41:00,3,10,14,48.37,walk_in
5370,2024-12-05 10:33:00,2,24,30,2024-12-05 11:03:00,3,10,16,53.59,walk_in
5371,2024-12-05 10:43:00,2,25,28,2024-12-05 11:11:00,3,10,17,58.22,walk_in
5372,2024-12-05 11:43:00,4,31,45,2024-12-05 12:28:00,3,11,23,76.94,walk_in
5373,2024-12-05 11:21:00,1,29,42,2024-12-05 12:03:00,3,11,19,65.33,walk_in
5374,2024-12-05 11:59:00,2,29,26,2024-12-05 12:25:00,3,11,19,65.63,walk_in
5375,2024-12-05 11:19:00,2,29,23,2024-12-05 11:42:00,3,11,21,71.71,walk_in
5376,2024-12-05 11:57:00,3,29,35,2024-12-05 12:32:00,3,11,22,74.45,walk_in
5377,2024-12-05 11:36:00,6,22,21,2024-12-05 11:57:00,3,11,20,67.49,walk_in
5378,2024-12-05 11:37:00,2,27,38,2024-12-05 12:15:00,3,11,22,74.33,walk_in
5379,2024-12-05 12:46:00,3,19,16,2024-12-05 13:02:00,3,12,20,69.12,walk_in
5380,2024-12-05 12:07:00,5,22,19,2024-12-05 12:26:00,3,12,18,60.93,walk_in
5381,2024-12-05 12:17:00,4,25,28,2024-12-05 12:45:00,3,12,23,78.74,walk_in
5382,2024-12-05 12:05:00,3,41,34,2024-12-05 12:39:00,3,12,22,76.45,walk_in
5383,2024-12-05 12:53:00,3,25,30,2024-12-05 13:23:00,3,12,21,70.64,walk_in
5384,2024-12-05 12:33:00,4,23,25,2024-12-05 12:58:00,3,12,19,66.56,walk_in
5385,2024-12-05 12:45:00,2,34,42,2024-12-05 13:27:00,3,12,23,79.76,walk_in
5386,2024-12-05 13:57:00,2,26,21,2024-12-05 14:18:00,3,13,23,78.4,walk_in
5387,2024-12-05 13:27:00,4,27,26,2024-12-05 13:53:00,3,13,19,63.4,walk_in
5388,2024-12-05 13:59:00,2,16,18,2024-12-05 14:17:00,3,13,21,72.68,walk_in
5389,2024-12-05 13:08:00,4,37,53,2024-12-05 14:01:00,3,13,23,79.94,walk_in
5390,2024-12-05 13:22:00,3,21,22,2024-12-05 13:44:00,3,13,21,70.91,walk_in
5391,2024-12-05 13:43:00,4,24,23,2024-12-05 14:06:00,3,13,21,72.89,walk_in
5392,2024-12-05 13:08:00,3,41,41,2024-12-05 13:49:00,3,13,22,75.3,walk_in
5393,2024-12-05 14:43:00,4,10,7,2024-12-05 14:50:00,3,14,14,47.09,walk_in
5394,2024-12-05 14:33:00,2,17,17,2024-12-05 14:50:00,3,14,19,63.54,walk_in
5395,2024-12-05 14:37:00,2,8,7,2024-12-05 14:44:00,3,14,14,47.68,walk_in
5396,2024-12-05 15:27:00,4,20,27,2024-12-05 15:54:00,3,15,15,52.76,walk_in
5397,2024-12-05 15:19:00,2,28,31,2024-12-05 15:50:00,3,15,18,63.23,walk_in
5398,2024-12-05 15:49:00,2,22,15,2024-12-05 16:04:00,3,15,18,62.67,walk_in
5399,2024-12-05 16:54:00,2,22,25,2024-12-05 17:19:00,3,16,15,52.4,walk_in
5400,2024-12-05 17:45:00,7,27,24,2024-12-05 18:09:00,3,17,25,85.19,walk_in
5401,2024-12-05 17:42:00,4,29,25,2024-12-05 18:07:00,3,17,24,82.07,walk_in
5402,2024-12-05 17:42:00,3,35,35,2024-12-05 18:17:00,3,17,23,78.88,walk_in
5403,2024-12-05 17:46:00,3,32,36,2024-12-05 18:22:00,3,17,22,76.28,walk_in
5404,2024-12-05 17:24:00,2,23,26,2024-12-05 17:50:00,3,17,22,73.37,walk_in
5405,2024-12-05 17:35:00,4,27,36,2024-12-05 18:11:00,3,17,26,87.5,walk_in
5406,2024-12-05 17:55:00,1,22,16,2024-12-05 18:11:00,3,17,22,73.82,walk_in
5407,2024-12-05 17:01:00,4,34,48,2024-12-05 17:49:00,3,17,22,76.05,walk_in
5408,2024-12-05 17:03:00,1,38,36,2024-12-05 17:39:00,3,17,26,86.78,walk_in
5409,2024-12-05 17:58:00,2,30,25,2024-12-05 18:23:00,3,17,24,80.71,walk_in
5410,2024-12-05 18:55:00,4,32,42,2024-12-05 19:37:00,3,18,23,79.11,walk_in
5411,2024-12-05 18:02:00,5,15,11,2024-12-05 18:13:00,3,18,21,70.94,walk_in
5412,2024-12-05 18:12:00,2,27,26,2024-12-05 18:38:00,3,18,22,73.96,walk_in
5413,2024-12-05 18:29:00,4,35,39,2024-12-05 19:08:00,3,18,23,78.35,walk_in
5414,2024-12-05 18:12:00,4,16,21,2024-12-05 18:33:00,3,18,22,74.72,walk_in
5415,2024-12-05 18:26:00,4,19,26,2024-12-05 18:52:00,3,18,22,74.21,walk_in
5416,2024-12-05 18:52:00,2,38,43,2024-12-05 19:35:00,3,18,25,86.15,walk_in
5417,2024-12-05 18:15:00,2,18,25,2024-12-05 18:40:00,3,18,22,73.81,walk_in
5418,2024-12-05 18:10:00,4,30,44,2024-12-05 18:54:00,3,18,23,79.56,walk_in
5419,2024-12-05 18:24:00,3,17,12,2024-12-05 18:36:00,3,18,22,73.46,walk_in
5420,2024-12-05 19:14:00,2,43,56,2024-12-05 20:10:00,3,19,24,81.89,walk_in
5421,2024-12-05 19:58:00,4,39,49,2024-12-05 20:47:00,3,19,24,83.2,walk_in
5422,2024-12-05 19:54:00,2,28,22,2024-12-05 20:16:00,3,19,22,74.72,walk_in
5423,2024-12-05 19:59:00,7,27,23,2024-12-05 20:22:00,3,19,24,80.0,walk_in
5424,2024-12-05 19:57:00,5,25,24,2024-12-05 20:21:00,3,19,22,76.08,walk_in
5425,2024-12-05 19:42:00,2,25,17,2024-12-05 19:59:00,3,19,25,83.87,walk_in
5426,2024-12-05 19:33:00,3,23,23,2024-12-05 19:56:00,3,19,21,71.69,walk_in
5427,2024-12-05 19:00:00,1,20,25,2024-12-05 19:25:00,3,19,21,71.22,walk_in
5428,2024-12-05 19:05:00,2,26,24,2024-12-05 19:29:00,3,19,21,70.15,walk_in
5429,2024-12-05 19:17:00,2,42,41,2024-12-05 19:58:00,3,19,23,76.81,walk_in
5430,2024-12-05 20:42:00,1,42,55,2024-12-05 21:37:00,3,20,26,87.37,walk_in
5431,2024-12-05 20:30:00,1,24,20,2024-12-05 20:50:00,3,20,21,71.41,walk_in
5432,2024-12-05 20:28:00,3,31,24,2024-12-05 20:52:00,3,20,25,83.52,walk_in
5433,2024-12-05 20:15:00,1,27,39,2024-12-05 20:54:00,3,20,25,86.31,walk_in
5434,2024-12-05 20:05:00,4,18,13,2024-12-05 20:18:00,3,20,22,74.43,walk_in
5435,2024-12-05 20:13:00,2,30,23,2024-12-05 20:36:00,3,20,26,89.05,walk_in
5436,2024-12-05 20:09:00,2,28,35,2024-12-05 20:44:00,3,20,21,70.05,walk_in
5437,2024-12-05 20:47:00,4,38,38,2024-12-05 21:25:00,3,20,26,88.46,walk_in
5438,2024-12-05 20:52:00,2,40,51,2024-12-05 21:43:00,3,20,24,81.55,walk_in
5439,2024-12-05 20:35:00,3,29,30,2024-12-05 21:05:00,3,20,25,84.96,walk_in
5440,2024-12-05 21:19:00,2,8,9,2024-12-05 21:28:00,3,21,13,44.26,walk_in
5441,2024-12-05 21:26:00,5,7,6,2024-12-05 21:32:00,3,21,13,45.73,walk_in
5442,2024-12-05 22:06:00,2,12,10,2024-12-05 22:16:00,3,22,14,49.34,walk_in
5443,2024-12-06 10:23:00,4,21,21,2024-12-06 10:44:00,4,10,16,55.34,walk_in
5444,2024-12-06 10:56:00,4,7,9,2024-12-06 11:05:00,4,10,14,47.39,walk_in
5445,2024-12-06 10:51:00,5,29,39,2024-12-06 11:30:00,4,10,16,54.85,walk_in
5446,2024-12-06 11:23:00,3,43,35,2024-12-06 11:58:00,4,11,23,77.15,walk_in
5447,2024-12-06 11:38:00,2,27,31,2024-12-06 12:09:00,4,11,20,69.81,walk_in
5448,2024-12-06 11:05:00,2,26,37,2024-12-06 11:42:00,4,11,20,69.44,walk_in
5449,2024-12-06 11:35:00,3,38,56,2024-12-06 12:31:00,4,11,23,78.16,walk_in
5450,2024-12-06 11:28:00,3,17,18,2024-12-06 11:46:00,4,11,19,64.66,walk_in
5451,2024-12-06 11:50:00,4,27,21,2024-12-06 12:11:00,4,11,18,60.37,walk_in
5452,2024-12-06 11:53:00,6,25,30,2024-12-06 12:23:00,4,11,23,79.87,walk_in
5453,2024-12-06 12:59:00,2,18,26,2024-12-06 13:25:00,4,12,19,64.54,walk_in
5454,2024-12-06 12:55:00,1,27,23,2024-12-06 13:18:00,4,12,21,70.65,walk_in
5455,2024-12-06 12:39:00,2,42,58,2024-12-06 13:37:00,4,12,23,79.12,walk_in
5456,2024-12-06 12:00:00,3,39,56,2024-12-06 12:56:00,4,12,23,79.19,walk_in
5457,2024-12-06 12:37:00,2,16,12,2024-12-06 12:49:00,4,12,18,60.91,walk_in
5458,2024-12-06 12:35:00,4,28,41,2024-12-06 13:16:00,4,12,21,70.59,walk_in
5459,2024-12-06 12:52:00,3,23,17,2024-12-06 13:09:00,4,12,18,61.9,walk_in
5460,2024-12-06 13:54:00,2,22,21,2024-12-06 14:15:00,4,13,21,71.93,walk_in
5461,2024-12-06 13:36:00,2,21,18,2024-12-06 13:54:00,4,13,20,67.54,walk_in
5462,2024-12-06 13:18:00,2,22,20,2024-12-06 13:38:00,4,13,20,68.75,walk_in
5463,2024-12-06 13:51:00,1,17,22,2024-12-06 14:13:00,4,13,18,63.25,walk_in
5464,2024-12-06 13:15:00,2,28,27,2024-12-06 13:42:00,4,13,23,77.07,walk_in
5465,2024-12-06 13:27:00,2,27,29,2024-12-06 13:56:00,4,13,18,62.88,walk_in
5466,2024-12-06 13:47:00,4,25,36,2024-12-06 14:23:00,4,13,19,65.96,walk_in
5467,2024-12-06 14:57:00,2,20,15,2024-12-06 15:12:00,4,14,16,55.29,walk_in
5468,2024-12-06 14:16:00,2,24,32,2024-12-06 14:48:00,4,14,18,61.24,walk_in
5469,2024-12-06 14:12:00,2,29,24,2024-12-06 14:36:00,4,14,18,61.16,walk_in
5470,2024-12-06 15:13:00,2,24,19,2024-12-06 15:32:00,4,15,17,58.9,walk_in
5471,2024-12-06 15:12:00,7,29,21,2024-12-06 15:33:00,4,15,16,54.83,walk_in
5472,2024-12-06 15:24:00,2,18,21,2024-12-06 15:45:00,4,15,16,54.4,walk_in
5473,2024-12-06 16:56:00,3,10,13,2024-12-06 17:09:00,4,16,14,47.65,walk_in
5474,2024-12-06 17:11:00,3,42,57,2024-12-06 18:08:00,4,17,27,90.38,walk_in
5475,2024-12-06 17:33:00,4,41,50,2024-12-06 18:23:00,4,17,30,100.0,walk_in
5476,2024-12-06 17:17:00,4,27,25,2024-12-06 17:42:00,4,17,30,100.0,walk_in
5477,2024-12-06 17:02:00,2,39,52,2024-12-06 17:54:00,4,17,30,100.0,walk_in
5478,2024-12-06 17:38:00,4,42,31,2024-12-06 18:09:00,4,17,29,98.76,walk_in
5479,2024-12-06 17:16:00,2,27,20,2024-12-06 17:36:00,4,17,27,92.8,walk_in
5480,2024-12-06 17:00:00,2,30,27,2024-12-06 17:27:00,4,17,30,100.0,walk_in
5481,2024-12-06 17:46:00,2,33,46,2024-12-06 18:32:00,4,17,28,94.73,walk_in
5482,2024-12-06 17:06:00,5,31,30,2024-12-06 17:36:00,4,17,30,100.0,walk_in
5483,2024-12-06 17:58:00,3,31,46,2024-12-06 18:44:00,4,17,27,90.54,walk_in
5484,2024-12-06 17:06:00,2,35,34,2024-12-06 17:40:00,4,17,29,97.92,walk_in
5485,2024-12-06 17:33:00,1,31,24,2024-12-06 17:57:00,4,17,28,94.28,walk_in
5486,2024-12-06 17:29:00,2,38,44,2024-12-06 18:13:00,4,17,30,100.0,walk_in
5487,2024-12-06 17:56:00,6,27,20,2024-12-06 18:16:00,4,17,30,100.0,walk_in
5488,2024-12-06 18:03:00,3,40,47,2024-12-06 18:50:00,4,18,27,90.31,walk_in
5489,2024-12-06 18:58:00,2,25,33,2024-12-06 19:31:00,4,18,29,97.6,walk_in
5490,2024-12-06 18:18:00,2,37,49,2024-12-06 19:07:00,4,18,30,100.0,walk_in
5491,2024-12-06 18:01:00,3,42,31,2024-12-06 18:32:00,4,18,29,99.4,walk_in
5492,2024-12-06 18:44:00,3,31,27,2024-12-06 19:11:00,4,18,26,88.29,walk_in
5493,2024-12-06 18:24:00,3,26,20,2024-12-06 18:44:00,4,18,26,87.55,walk_in
5494,2024-12-06 18:46:00,4,41,55,2024-12-06 19:41:00,4,18,28,95.97,walk_in
5495,2024-12-06 18:40:00,2,41,58,2024-12-06 19:38:00,4,18,25,86.53,walk_in
5496,2024-12-06 18:47:00,2,27,34,2024-12-06 19:21:00,4,18,26,87.96,walk_in
5497,2024-12-06 18:48:00,2,33,41,2024-12-06 19:29:00,4,18,30,100.0,walk_in
5498,2024-12-06 18:21:00,3,44,37,2024-12-06 18:58:00,4,18,26,88.84,walk_in
5499,2024-12-06 18:26:00,5,26,27,2024-12-06 18:53:00,4,18,28,94.28,walk_in
5500,2024-12-06 18:53:00,4,27,29,2024-12-06 19:22:00,4,18,30,100.0,walk_in
5501,2024-12-06 18:50:00,2,35,52,2024-12-06 19:42:00,4,18,28,96.16,walk_in
5502,2024-12-06 19:51:00,3,30,21,2024-12-06 20:12:00,4,19,28,95.21,walk_in
5503,2024-12-06 19:19:00,2,31,43,2024-12-06 20:02:00,4,19,26,89.36,walk_in
5504,2024-12-06 19:23:00,6,29,21,2024-12-06 19:44:00,4,19,28,93.47,walk_in
5505,2024-12-06 19:19:00,1,39,50,2024-12-06 20:09:00,4,19,30,100.0,walk_in
5506,2024-12-06 19:19:00,4,31,36,2024-12-06 19:55:00,4,19,26,89.96,walk_in
5507,2024-12-06 19:22:00,1,26,29,2024-12-06 19:51:00,4,19,28,95.48,walk_in
5508,2024-12-06 19:58:00,2,27,21,2024-12-06 20:19:00,4,19,29,98.67,walk_in
5509,2024-12-06 19:20:00,3,40,53,2024-12-06 20:13:00,4,19,26,88.82,walk_in
5510,2024-12-06 19:34:00,2,32,46,2024-12-06 20:20:00,4,19,29,97.3,walk_in
5511,2024-12-06 19:32:00,5,30,21,2024-12-06 19:53:00,4,19,29,99.61,walk_in
5512,2024-12-06 19:55:00,3,28,35,2024-12-06 20:30:00,4,19,30,100.0,walk_in
5513,2024-12-06 19:01:00,5,35,29,2024-12-06 19:30:00,4,19,30,100.0,walk_in
5514,2024-12-06 19:58:00,2,33,32,2024-12-06 20:30:00,4,19,26,88.47,walk_in
5515,2024-12-06 19:15:00,4,42,61,2024-12-06 20:16:00,4,19,30,100.0,walk_in
5516,2024-12-06 20:28:00,4,27,35,2024-12-06 21:03:00,4,20,30,100.0,walk_in
5517,2024-12-06 20:59:00,3,26,35,2024-12-06 21:34:00,4,20,30,100.0,walk_in
5518,2024-12-06 20:04:00,4,28,26,2024-12-06 20:30:00,4,20,27,90.21,walk_in
5519,2024-12-06 20:01:00,4,43,31,2024-12-06 20:32:00,4,20,30,100.0,walk_in
5520,2024-12-06 20:33:00,3,32,28,2024-12-06 21:01:00,4,20,30,100.0,walk_in
5521,2024-12-06 20:54:00,2,26,20,2024-12-06 21:14:00,4,20,26,87.81,walk_in
5522,2024-12-06 20:39:00,3,27,25,2024-12-06 21:04:00,4,20,30,100.0,walk_in
5523,2024-12-06 20:27:00,6,36,35,2024-12-06 21:02:00,4,20,28,94.93,walk_in
5524,2024-12-06 20:25:00,4,32,33,2024-12-06 20:58:00,4,20,27,93.19,walk_in
5525,2024-12-06 20:05:00,7,37,32,2024-12-06 20:37:00,4,20,28,93.63,walk_in
5526,2024-12-06 20:07:00,2,43,41,2024-12-06 20:48:00,4,20,29,97.47,walk_in
5527,2024-12-06 20:26:00,2,44,45,2024-12-06 21:11:00,4,20,27,91.72,walk_in
5528,2024-12-06 20:19:00,2,38,35,2024-12-06 20:54:00,4,20,26,88.54,walk_in
5529,2024-12-06 20:46:00,3,40,34,2024-12-06 21:20:00,4,20,27,90.15,walk_in
5530,2024-12-06 21:36:00,4,16,22,2024-12-06 21:58:00,4,21,16,53.44,walk_in
5531,2024-12-06 21:15:00,2,24,18,2024-12-06 21:33:00,4,21,17,58.21,walk_in
5532,2024-12-06 21:33:00,8,11,16,2024-12-06 21:49:00,4,21,14,49.49,walk_in
5533,2024-12-06 22:22:00,2,27,30,2024-12-06 22:52:00,4,22,16,54.96,walk_in
5534,2024-12-06 22:55:00,6,19,13,2024-12-06 23:08:00,4,22,16,54.75,walk_in
5535,2024-12-07 10:13:00,1,18,15,2024-12-07 10:28:00,5,10,18,62.62,walk_in
5536,2024-12-07 10:40:00,4,5,3,2024-12-07 10:43:00,5,10,14,48.57,walk_in
5537,2024-12-07 10:20:00,3,22,26,2024-12-07 10:46:00,5,10,15,53.25,walk_in
5538,2024-12-07 10:20:00,2,20,26,2024-12-07 10:46:00,5,10,20,67.5,walk_in
5539,2024-12-07 11:30:00,2,30,39,2024-12-07 12:09:00,5,11,23,77.45,walk_in
5540,2024-12-07 11:32:00,1,18,20,2024-12-07 11:52:00,5,11,21,70.29,walk_in
5541,2024-12-07 11:07:00,3,31,29,2024-12-07 11:36:00,5,11,25,86.33,walk_in
5542,2024-12-07 11:05:00,3,38,52,2024-12-07 11:57:00,5,11,23,78.56,walk_in
5543,2024-12-07 11:55:00,2,32,33,2024-12-07 12:28:00,5,11,25,83.46,walk_in
5544,2024-12-07 11:28:00,2,29,22,2024-12-07 11:50:00,5,11,26,87.41,walk_in
5545,2024-12-07 11:52:00,3,44,50,2024-12-07 12:42:00,5,11,23,79.38,walk_in
5546,2024-12-07 11:01:00,4,38,55,2024-12-07 11:56:00,5,11,23,77.37,walk_in
5547,2024-12-07 11:55:00,2,27,26,2024-12-07 12:21:00,5,11,21,71.24,walk_in
5548,2024-12-07 12:42:00,1,25,35,2024-12-07 13:17:00,5,12,24,81.0,walk_in
5549,2024-12-07 12:11:00,7,26,36,2024-12-07 12:47:00,5,12,22,73.88,walk_in
5550,2024-12-07 12:54:00,2,41,58,2024-12-07 13:52:00,5,12,26,88.49,walk_in
5551,2024-12-07 12:42:00,7,32,30,2024-12-07 13:12:00,5,12,25,84.82,walk_in
5552,2024-12-07 12:41:00,1,29,24,2024-12-07 13:05:00,5,12,24,82.57,walk_in
5553,2024-12-07 12:46:00,1,28,28,2024-12-07 13:14:00,5,12,22,73.73,walk_in
5554,2024-12-07 12:17:00,2,26,35,2024-12-07 12:52:00,5,12,21,72.84,walk_in
5555,2024-12-07 12:46:00,4,36,41,2024-12-07 13:27:00,5,12,22,75.03,walk_in
5556,2024-12-07 12:16:00,1,17,22,2024-12-07 12:38:00,5,12,21,72.36,walk_in
5557,2024-12-07 13:22:00,3,28,25,2024-12-07 13:47:00,5,13,23,77.37,walk_in
5558,2024-12-07 13:28:00,2,43,64,2024-12-07 14:32:00,5,13,25,83.95,walk_in
5559,2024-12-07 13:17:00,1,20,16,2024-12-07 13:33:00,5,13,21,70.21,walk_in
5560,2024-12-07 13:31:00,2,29,28,2024-12-07 13:59:00,5,13,22,74.43,walk_in
5561,2024-12-07 13:01:00,1,28,26,2024-12-07 13:27:00,5,13,23,77.62,walk_in
5562,2024-12-07 13:03:00,4,32,39,2024-12-07 13:42:00,5,13,24,81.47,walk_in
5563,2024-12-07 13:23:00,2,29,30,2024-12-07 13:53:00,5,13,26,86.89,walk_in
5564,2024-12-07 13:31:00,2,42,57,2024-12-07 14:28:00,5,13,22,75.34,walk_in
5565,2024-12-07 13:50:00,3,38,49,2024-12-07 14:39:00,5,13,22,75.29,walk_in
5566,2024-12-07 14:56:00,1,21,22,2024-12-07 15:18:00,5,14,16,55.38,walk_in
5567,2024-12-07 14:32:00,3,18,15,2024-12-07 14:47:00,5,14,17,58.2,walk_in
5568,2024-12-07 14:08:00,3,26,36,2024-12-07 14:44:00,5,14,17,56.72,walk_in
5569,2024-12-07 14:55:00,8,15,11,2024-12-07 15:06:00,5,14,16,54.86,walk_in
5570,2024-12-07 15:06:00,2,20,15,2024-12-07 15:21:00,5,15,18,60.02,walk_in
5571,2024-12-07 15:34:00,2,21,29,2024-12-07 16:03:00,5,15,17,58.65,walk_in
5572,2024-12-07 15:46:00,4,22,23,2024-12-07 16:09:00,5,15,19,65.31,walk_in
5573,2024-12-07 15:03:00,3,16,23,2024-12-07 15:26:00,5,15,16,54.45,walk_in
5574,2024-12-07 16:07:00,1,8,6,2024-12-07 16:13:00,5,16,14,49.26,walk_in
5575,2024-12-07 17:47:00,1,32,29,2024-12-07 18:16:00,5,17,27,90.45,walk_in
5576,2024-12-07 17:18:00,4,29,29,2024-12-07 17:47:00,5,17,27,91.7,walk_in
5577,2024-12-07 17:52:00,2,27,30,2024-12-07 18:22:00,5,17,25,86.53,walk_in
5578,2024-12-07 17:21:00,2,36,41,2024-12-07 18:02:00,5,17,26,88.77,walk_in
5579,2024-12-07 17:09:00,3,25,18,2024-12-07 17:27:00,5,17,26,88.7,walk_in
5580,2024-12-07 17:49:00,3,33,42,2024-12-07 18:31:00,5,17,27,93.26,walk_in
5581,2024-12-07 17:41:00,1,39,34,2024-12-07 18:15:00,5,17,25,84.49,walk_in
5582,2024-12-07 17:28:00,2,39,46,2024-12-07 18:14:00,5,17,28,93.72,walk_in
5583,2024-12-07 17:35:00,4,39,36,2024-12-07 18:11:00,5,17,28,93.41,walk_in
5584,2024-12-07 17:58:00,5,25,30,2024-12-07 18:28:00,5,17,29,96.76,walk_in
5585,2024-12-07 17:17:00,2,29,39,2024-12-07 17:56:00,5,17,30,100.0,walk_in
5586,2024-12-07 17:01:00,4,37,41,2024-12-07 17:42:00,5,17,26,86.99,walk_in
5587,2024-12-07 17:32:00,4,30,26,2024-12-07 17:58:00,5,17,27,91.78,walk_in
5588,2024-12-07 18:35:00,3,31,46,2024-12-07 19:21:00,5,18,30,100.0,walk_in
5589,2024-12-07 18:29:00,2,28,24,2024-12-07 18:53:00,5,18,25,84.75,walk_in
5590,2024-12-07 18:15:00,2,26,36,2024-12-07 18:51:00,5,18,26,88.29,walk_in
5591,2024-12-07 18:24:00,4,33,35,2024-12-07 18:59:00,5,18,28,94.66,walk_in
5592,2024-12-07 18:20:00,2,25,20,2024-12-07 18:40:00,5,18,29,97.44,walk_in
5593,2024-12-07 18:19:00,2,30,44,2024-12-07 19:03:00,5,18,28,93.69,walk_in
5594,2024-12-07 18:00:00,6,29,33,2024-12-07 18:33:00,5,18,27,90.19,walk_in
5595,2024-12-07 18:07:00,3,38,46,2024-12-07 18:53:00,5,18,26,89.15,walk_in
5596,2024-12-07 18:37:00,2,39,49,2024-12-07 19:26:00,5,18,26,89.56,walk_in
5597,2024-12-07 18:14:00,2,44,40,2024-12-07 18:54:00,5,18,28,93.47,walk_in
5598,2024-12-07 18:43:00,7,43,38,2024-12-07 19:21:00,5,18,30,100.0,walk_in
5599,2024-12-07 18:22:00,6,25,32,2024-12-07 18:54:00,5,18,30,100.0,walk_in
5600,2024-12-07 18:00:00,3,41,32,2024-12-07 18:32:00,5,18,30,100.0,walk_in
5601,2024-12-07 19:18:00,4,28,19,2024-12-07 19:37:00,5,19,29,97.0,walk_in
5602,2024-12-07 19:05:00,2,35,37,2024-12-07 19:42:00,5,19,27,92.08,walk_in
5603,2024-12-07 19:23:00,6,29,32,2024-12-07 19:55:00,5,19,27,91.76,walk_in
5604,2024-12-07 19:24:00,4,39,56,2024-12-07 20:20:00,5,19,27,90.36,walk_in
5605,2024-12-07 19:41:00,4,34,41,2024-12-07 20:22:00,5,19,24,82.5,walk_in
5606,2024-12-07 19:33:00,2,38,51,2024-12-07 20:24:00,5,19,28,94.49,walk_in
5607,2024-12-07 19:40:00,8,28,31,2024-12-07 20:11:00,5,19,29,97.36,walk_in
5608,2024-12-07 19:23:00,1,39,38,2024-12-07 20:01:00,5,19,25,84.28,walk_in
5609,2024-12-07 19:40:00,2,30,36,2024-12-07 20:16:00,5,19,29,99.7,walk_in
5610,2024-12-07 19:50:00,1,28,39,2024-12-07 20:29:00,5,19,28,96.33,walk_in
5611,2024-12-07 19:53:00,1,27,35,2024-12-07 20:28:00,5,19,25,83.41,walk_in
5612,2024-12-07 19:33:00,4,37,29,2024-12-07 20:02:00,5,19,28,96.61,walk_in
5613,2024-12-07 19:16:00,4,27,23,2024-12-07 19:39:00,5,19,25,86.23,walk_in
5614,2024-12-07 20:34:00,3,35,30,2024-12-07 21:04:00,5,20,30,100.0,walk_in
5615,2024-12-07 20:24:00,3,37,50,2024-12-07 21:14:00,5,20,27,90.63,walk_in
5616,2024-12-07 20:40:00,1,28,37,2024-12-07 21:17:00,5,20,26,87.98,walk_in
5617,2024-12-07 20:58:00,3,34,38,2024-12-07 21:36:00,5,20,30,100.0,walk_in
5618,2024-12-07 20:30:00,4,43,45,2024-12-07 21:15:00,5,20,26,87.75,walk_in
5619,2024-12-07 20:49:00,2,40,45,2024-12-07 21:34:00,5,20,28,93.39,walk_in
5620,2024-12-07 20:21:00,2,28,41,2024-12-07 21:02:00,5,20,26,89.4,walk_in
5621,2024-12-07 20:09:00,4,44,32,2024-12-07 20:41:00,5,20,27,91.99,walk_in
5622,2024-12-07 20:26:00,2,28,36,2024-12-07 21:02:00,5,20,24,82.64,walk_in
5623,2024-12-07 20:45:00,2,31,37,2024-12-07 21:22:00,5,20,29,97.41,walk_in
5624,2024-12-07 20:59:00,3,25,25,2024-12-07 21:24:00,5,20,26,89.55,walk_in
5625,2024-12-07 20:09:00,4,34,49,2024-12-07 20:58:00,5,20,28,94.25,walk_in
5626,2024-12-07 20:09:00,4,38,36,2024-12-07 20:45:00,5,20,30,100.0,walk_in
5627,2024-12-07 21:58:00,4,19,19,2024-12-07 22:17:00,5,21,18,60.54,walk_in
5628,2024-12-07 21:18:00,1,29,26,2024-12-07 21:44:00,5,21,17,56.68,walk_in
5629,2024-12-07 21:59:00,5,9,7,2024-12-07 22:06:00,5,21,14,49.15,walk_in
5630,2024-12-07 22:05:00,6,19,20,2024-12-07 22:25:00,5,22,16,56.62,walk_in
5631,2024-12-08 10:43:00,4,24,21,2024-12-08 11:04:00,6,10,19,65.49,walk_in
5632,2024-12-08 10:09:00,4,25,20,2024-12-08 10:29:00,6,10,17,57.32,walk_in
